// Monsters Additional Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// Added items :3
2701,C3_POPORING,Poporing Ringleader,Poporing Ringleader,30,2620,1,495,1680,1,117,152,36,17,17,26,20,18,36,5,10,12,1,3,25,131,300,1672,672,480,0,0,0,0,0,0,0,938,5500,910,1500,511,500,514,200,512,5,1207,5,601,250,0,0,0,0,4033,1
2702,C4_POPORING,Furious Poporing,Furious Poporing,30,2620,1,495,1680,1,117,152,36,17,17,33,20,18,36,5,10,12,1,3,25,131,300,1672,672,480,0,0,0,0,0,0,0,938,5500,910,1500,511,500,514,200,512,5,1207,5,601,250,0,0,0,0,4033,1
2703,C5_POPORING,Elusive Poporing,Elusive Poporing,30,2620,1,495,1680,1,117,152,36,17,17,26,20,18,36,5,10,12,1,3,25,131,300,1672,672,480,0,0,0,0,0,0,0,938,5500,910,1500,511,500,514,200,512,5,1207,5,601,250,0,0,0,0,4033,1
2704,C1_POISON_TOAD,Swift Poison Toad,Swift Poison Toad,87,24380,1,3685,11310,3,376,487,80,42,66,42,40,45,70,30,10,12,1,2,45,129,160,1148,1728,864,0,0,0,0,0,0,0,7155,5500,7154,2400,2610,4,511,540,724,2,526,2,1246,10,0,0,0,0,4175,1
2705,C2_POISON_SPORE,Solid Poison Spore,Solid Poison Spore,26,4560,1,405,1365,1,109,142,40,8,19,17,22,5,20,5,10,12,1,3,25,14469,200,1672,672,288,0,0,0,0,0,0,0,7033,9000,2221,20,511,550,510,60,972,50,921,1200,601,5,0,0,0,0,4048,1
2706,C3_PLASMA_Y,Plasma Ringleader,Plasma Ringleader,119,103000,1,6860,25935,1,1086,1499,130,45,141,94,75,91,144,50,10,12,0,0,88,14469,150,1056,1056,336,0,0,0,0,0,0,0,911,100,644,10,731,2,715,100,969,1,7938,300,0,0,0,0,0,0,4389,1
2707,C4_PLANKTON,Furious Plankton,Furious Plankton,40,6160,1,835,2805,1,135,171,28,28,23,68,25,55,35,14,10,12,0,3,61,129,400,2208,1008,324,0,0,0,0,0,0,0,1052,9000,910,300,938,700,970,4,601,1000,630,20,645,50,0,0,0,0,4024,1
2708,C5_PITMAN,Elusive Pitman,Elusive Pitman,90,36040,1,3875,11895,1,360,456,104,48,78,56,45,35,60,30,10,12,2,1,42,145,180,960,336,300,0,0,0,0,0,0,0,7318,3000,7319,500,6244,900,999,500,1003,100,1041,1000,7327,80,0,0,0,0,4335,1
2709,C1_PIRANHA,Swift Piranha,Swift Piranha,75,22610,1,2470,7665,1,336,432,7,12,69,45,30,30,79,35,10,12,2,5,61,14469,200,768,480,864,0,0,0,0,0,0,0,956,600,995,5,963,9000,1053,500,1054,500,13027,1,1249,5,0,0,0,0,0,0
2710,C2_PINGUICULA_D,Solid Dark Pinguicula,Solid Dark Pinguicula,113,170020,1,6825,21750,1,634,851,59,35,89,55,55,95,92,12,10,12,1,3,45,12429,290,1426,600,360,0,0,0,0,0,0,0,7100,5000,7198,2000,7188,3000,972,10,6086,1000,7939,1500,2148,10,0,0,0,0,4468,1
2711,C3_PINGUICULA,Pinguicula Ringleader,Pinguicula Ringleader,105,65290,1,7300,23955,1,696,958,46,77,67,60,64,107,77,34,10,12,1,3,62,12429,200,700,600,360,0,0,0,0,0,0,0,2745,1,1980,10,2270,10,7100,5000,7198,2000,7188,3000,7939,500,0,0,0,0,4476,1
2712,C4_PICKY_,Furious Picky,Furious Picky,10,445,1,180,405,1,41,49,48,10,15,10,8,5,9,3,10,12,0,2,23,129,200,988,288,168,0,0,0,0,0,0,0,916,9000,949,700,5015,10,507,600,519,300,601,50,10012,10,0,0,0,0,4011,1
2713,C5_PHEN,Elusive Phen,Elusive Phen,52,9815,1,1170,3765,1,203,252,44,11,54,15,35,15,28,15,10,12,1,5,41,145,150,2544,1344,1152,0,0,0,0,0,0,0,1023,5500,963,2000,720,5,517,1000,951,500,756,25,0,0,0,0,0,0,4077,1
2714,C1_PETIT,Swift Petite,Swift Petite,86,28995,1,3215,9870,1,449,603,99,49,55,32,38,37,65,20,10,12,1,9,22,12437,250,2468,768,480,0,0,0,0,0,0,0,1035,5335,1037,300,756,140,509,1000,1510,150,6260,40,606,15,0,0,0,0,4118,1
2715,C2_PETIT,Solid Petite,Solid Petite,86,57990,1,3215,9870,1,449,603,99,49,55,32,38,37,65,20,10,12,1,9,22,12437,250,2468,768,480,0,0,0,0,0,0,0,1035,5335,1037,300,756,140,509,1000,1510,150,6260,40,606,15,0,0,0,0,4118,1
2716,C3_PENOMENA,Penomena Ringleader,Penomena Ringleader,85,22945,1,3820,11670,7,622,853,85,32,76,38,35,35,107,10,10,12,1,5,25,13973,400,832,500,600,0,0,0,0,0,0,0,7013,4850,962,8000,938,7000,525,200,719,15,1258,1,716,550,0,0,0,0,4314,1
2717,C4_PENOMENA,Furious Penomena,Furious Penomena,85,22945,1,3820,11670,7,621,852,85,32,76,49,35,35,107,10,10,12,1,5,25,13973,400,832,500,600,0,0,0,0,0,0,0,7013,4850,962,8000,938,7000,525,200,719,15,1258,1,716,550,0,0,0,0,4314,1
2718,C5_PECOPECO,Elusive Peco Peco,Elusive Peco Peco,25,2230,1,405,1365,1,118,155,48,0,21,10,13,5,28,5,10,12,2,2,23,4233,200,1564,864,576,0,0,0,0,0,0,0,925,9000,2402,20,508,200,601,900,1604,100,582,1000,0,0,0,0,0,0,4031,1
2719,C1_PASANA,Swift Pasana,Swift Pasana,79,17550,1,2670,8955,1,575,785,93,35,76,36,33,20,80,5,10,12,1,7,43,12437,165,976,576,288,0,0,0,0,0,0,0,7110,4365,7121,2500,757,20,1105,500,1217,150,2522,100,0,0,0,0,0,0,4099,1
2720,C2_PARASITE,Solid Parasite,Solid Parasite,76,32220,1,2535,10020,8,300,385,63,30,55,78,33,50,106,40,10,12,1,3,44,132,400,864,864,672,0,0,0,0,0,0,0,7193,5500,7194,2000,7186,3880,7198,500,1957,1,1969,1,6265,800,0,0,0,0,4309,1
2721,C3_OWL_DUKE,Owl Duke Ringleader,Owl Duke Ringleader,92,36905,1,4130,14640,1,744,1043,80,45,54,51,45,88,106,50,10,12,2,6,60,14261,195,1345,824,440,0,0,0,0,0,0,0,7071,4413,7063,1500,693,100,747,1,1451,3,1513,2,5045,1,0,0,0,0,4237,1
2722,C4_ORK_WARRIOR,Furious Orc Warrior,Furious Orc Warrior,44,7170,1,875,4050,1,143,176,52,3,32,19,24,15,16,10,10,12,1,7,22,14469,200,1864,864,288,0,0,0,0,0,0,0,601,210,931,9000,756,40,2267,3,1352,10,1304,5,2147,3,0,0,0,0,4066,1
2723,C5_ORC_ZOMBIE,Elusive Orc Zombie,Elusive Orc Zombie,51,9540,1,1130,3735,1,204,259,71,5,45,17,32,5,57,5,10,12,1,1,29,14469,400,2852,1152,840,0,0,0,0,0,0,0,1043,5500,938,3000,714,1,0,0,0,0,0,0,0,0,0,0,0,0,4071,1
2724,C1_ORC_SKELETON,Swift Orc Skeleton,Swift Orc Skeleton,53,10385,1,1205,3930,1,221,279,82,10,52,16,24,5,24,5,10,12,1,1,29,14469,200,2420,720,648,0,0,0,0,0,0,0,922,5500,932,3500,757,80,2299,2,1358,10,511,50,0,0,0,0,0,0,4085,1
2725,C2_ORC_LADY,Solid Orc Lady,Solid Orc Lady,45,15200,1,950,3255,1,154,191,83,17,36,11,28,10,57,5,10,12,1,7,42,13973,200,1050,900,288,0,0,0,0,0,0,0,7053,4656,15012,3,2602,1,2206,1,601,10,7477,3,2338,1,0,0,0,0,4255,1
2726,C3_OBSERVATION,Dame of Sentinel Ringleader,Dame of Sentinel Ringleader,127,172690,1,13890,38250,2,1570,2242,98,55,99,75,52,55,178,80,10,12,1,8,80,13237,100,432,480,360,0,0,0,0,0,0,0,7441,500,2621,1,7442,100,728,1000,12040,100,2210,10,7435,100,0,0,0,0,4392,1
2727,C4_NOXIOUS,Furious Noxious,Furious Noxious,87,27150,1,2440,13380,1,413,548,117,66,58,58,60,55,68,50,10,12,1,0,68,14469,350,768,1440,672,0,0,0,0,0,0,0,7322,1000,7001,3000,605,50,7320,3000,6213,600,6215,300,603,1,0,0,0,0,4334,1
2728,C5_NOVUS,Elusive Novus,Elusive Novus,90,33350,1,3590,11280,1,573,778,95,48,74,56,57,25,108,45,10,12,0,9,20,14469,110,151,288,360,0,0,0,0,0,0,0,511,3000,7053,135,1036,589,0,0,0,0,0,0,0,0,0,0,0,0,4383,1
2729,C1_NOVUS,Swift Novus,Swift Novus,90,33350,1,3590,11280,1,573,778,95,48,74,56,57,25,108,45,10,12,0,9,20,14469,110,151,288,360,0,0,0,0,0,0,0,511,3000,7053,135,1036,589,0,0,0,0,0,0,0,0,0,0,0,0,4383,1
2730,C2_NOVUS,Solid Novus,Solid Novus,90,66700,1,3590,11280,1,573,778,95,48,74,56,57,25,108,45,10,12,0,9,20,14469,110,151,288,360,0,0,0,0,0,0,0,511,3000,7053,135,1036,589,0,0,0,0,0,0,0,0,0,0,0,0,4383,1
2731,C3_NOVUS,Novus Ringleader,Novus Ringleader,90,33350,1,3590,11280,1,573,778,95,48,74,56,57,25,108,45,10,12,0,9,20,14469,110,151,288,360,0,0,0,0,0,0,0,511,3000,7053,135,1036,589,0,0,0,0,0,0,0,0,0,0,0,0,4383,1
2732,C4_NIGHTMARE_TERROR,Furious Nightmare Terror,Furious Nightmare Terror,107,66445,1,6105,16485,1,1105,1545,78,37,118,68,55,63,106,43,10,12,2,6,67,14725,165,1216,816,432,0,0,0,0,0,0,0,7120,4947,2626,1,2608,30,505,50,510,150,695,100,1261,1,0,0,0,0,4166,1
2733,C5_NG_WRAITH_DEAD,Elusive Wraith Dead (Nightmare),Elusive Wraith Dead (Nightmare),110,77895,1,6385,20700,1,909,1274,93,53,69,52,47,55,109,28,10,12,2,1,89,13973,175,1816,576,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,C1_NG_WANDER_MAN,Furious Wanderer (Nightmare),Furious Wanderer (Nightmare),151,653410,1,49535,129210,1,3072,4429,129,16,208,151,76,39,231,50,10,12,1,6,24,14725,100,672,500,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,C2_NEPENTHES,Solid Nephentes,Solid Nephentes,114,150990,1,8445,16125,7,1016,1421,25,5,94,32,41,39,210,59,10,12,1,3,45,132,1000,500,576,504,0,0,0,0,0,0,0,5399,1,1979,1,1926,1,1740,1,6041,3000,993,50,905,9000,0,0,0,0,4470,1
2736,C3_NECROMANCER,Necromancer Ringleader,Necromancer Ringleader,133,456520,1,14950,44850,1,1545,2197,84,73,108,54,77,116,137,30,10,12,1,1,89,14261,150,1816,1320,420,0,0,0,0,0,0,0,7752,3000,1624,20,932,4500,2532,10,717,100,609,100,7117,1500,0,0,0,0,4440,1
2737,C4_MYSTCASE,Furious Myst Case,Furious Myst Case,39,4395,1,720,2430,1,129,161,50,11,26,24,40,35,31,25,10,12,1,0,60,145,400,1248,1248,432,0,0,0,0,0,0,0,530,90,601,10,603,20,539,800,722,150,731,5,529,340,0,0,0,0,4206,1
2738,C5_MUSCIPULAR,Elusive Muscipular,Elusive Muscipular,105,62750,1,5830,13110,3,705,955,114,43,100,60,58,37,72,47,10,12,1,3,22,132,2000,672,648,360,0,0,0,0,0,0,0,7565,3000,1032,3000,629,2,1033,2000,905,1000,631,3,6217,200,0,0,0,0,4420,1
2739,C1_MUMMY,Swift Mummy,Swift Mummy,55,10775,1,1275,4110,1,281,368,95,3,54,4,14,1,68,0,10,12,1,1,49,14469,300,1772,72,384,0,0,0,0,0,0,0,930,9000,756,100,934,550,2604,1,2611,10,525,250,508,850,0,0,0,0,4106,1
2740,C2_MUMMY,Solid Mummy,Solid Mummy,55,21550,1,1275,4110,1,281,368,95,3,54,4,14,1,68,0,10,12,1,1,49,14469,300,1772,72,384,0,0,0,0,0,0,0,930,9000,756,100,934,550,2604,1,2611,10,525,250,508,850,0,0,0,0,4106,1
2741,C3_MUKA,Muka Ringleader,Muka Ringleader,23,2340,1,360,1215,1,104,135,28,0,18,9,28,5,43,5,10,12,2,3,22,129,300,1960,960,384,0,0,0,0,0,0,0,993,70,952,9000,601,2000,511,400,507,1000,1451,50,1002,250,0,0,0,0,4036,1
2742,C4_MOROCC_1,Furious Incarnation of Morroc,Furious Incarnation of Morroc,132,319500,1,14275,24705,1,2082,2994,199,35,126,118,63,61,114,37,10,12,2,8,27,14261,110,576,480,432,0,0,0,0,0,0,0,2111,10,7799,1000,7798,3000,985,160,7054,4850,2537,3,1541,20,0,0,0,0,0,0
2743,C5_MOROCC_1,Elusive Incarnation of Morroc,Elusive Incarnation of Morroc,132,319500,1,14275,24705,1,2082,2995,199,35,126,91,63,61,114,37,10,12,2,8,27,14261,110,576,480,432,0,0,0,0,0,0,0,2111,10,7799,1000,7798,3000,985,160,7054,4850,2537,3,1541,20,0,0,0,0,0,0
2744,C1_MOROCC_1,Swift Incarnation of Morroc,Swift Incarnation of Morroc,132,319500,1,14275,24705,1,2082,2995,199,35,126,91,63,61,114,37,10,12,2,8,27,14261,110,576,480,432,0,0,0,0,0,0,0,2111,10,7799,1000,7798,3000,985,160,7054,4850,2537,3,1541,20,0,0,0,0,0,0
2745,C2_MOLE,Solid Holden,Solid Holden,85,62280,1,3315,10185,9,412,549,82,16,53,65,31,30,58,31,10,12,0,2,42,4233,300,1400,960,504,0,0,0,0,0,0,0,1017,5000,1018,5000,5119,50,13101,5,0,0,0,0,0,0,0,0,0,0,4343,1
2746,C3_MIYABI_NINGYO,Miyabi Doll Ringleader,Miyabi Doll Ringleader,85,25940,1,3070,9420,1,379,493,57,19,66,30,30,55,88,40,10,12,1,6,27,401,250,1938,2112,768,0,0,0,0,0,0,0,7152,5335,7153,2500,509,1550,1000,1250,12127,10,13014,5,1904,2,0,0,0,0,4208,1
2747,C4_MINOROUS,Furious Minorous,Furious Minorous,58,9465,1,1425,4515,1,359,478,100,10,65,54,36,43,61,25,10,12,2,2,43,12437,200,1360,960,432,0,0,0,0,0,0,0,941,5335,756,196,1361,2,1005,10,6254,10,1301,200,568,300,0,0,0,0,4126,1
2748,C5_MINOROUS,Elusive Minorous,Elusive Minorous,58,9465,1,1425,4515,1,359,478,100,10,65,42,36,43,61,25,10,12,2,2,43,12437,200,1360,960,432,0,0,0,0,0,0,0,941,5335,756,196,1361,2,1005,10,6254,10,1301,200,568,300,0,0,0,0,4126,1
2749,C1_MINOROUS,Swift Minorous,Swift Minorous,58,9465,1,1425,4515,1,359,478,100,10,65,42,36,43,61,25,10,12,2,2,43,12437,200,1360,960,432,0,0,0,0,0,0,0,941,5335,756,196,1361,2,1005,10,6254,10,1301,200,568,300,0,0,0,0,4126,1
2750,C2_MINERAL,Solid Mineral,Solid Mineral,96,83000,1,4010,15195,1,886,1247,127,23,70,61,40,50,74,50,10,12,0,0,40,145,250,648,480,360,0,0,0,0,0,0,0,7321,3000,728,500,714,2,984,80,1011,800,715,100,969,2,0,0,0,0,4339,1
2751,C3_MIMING,Miming Ringleader,Miming Ringleader,140,406000,1,23075,56700,1,849,1158,120,120,90,66,105,77,200,77,10,12,0,0,20,14469,250,576,1140,504,0,0,0,0,0,0,0,6394,5000,7938,100,969,1,2853,1,0,0,0,0,0,0,0,0,0,0,4510,1
2752,C4_MIMIC,Furious Mimic,Furious Mimic,56,9695,1,1275,4110,1,327,438,63,15,49,156,20,15,109,0,10,12,1,0,60,12437,100,972,500,288,0,0,0,0,0,0,0,617,5,603,45,1065,1200,611,3000,7938,1000,2626,1,757,270,0,0,0,0,4205,1
2753,C5_MIMIC,Elusive Mimic,Elusive Mimic,56,9695,1,1275,4110,1,327,438,63,15,49,120,20,15,109,0,10,12,1,0,60,12437,100,972,500,288,0,0,0,0,0,0,0,617,5,603,45,1065,1200,611,3000,7938,1000,2626,1,757,270,0,0,0,0,4205,1
2754,C1_METALLER,Swift Metaller,Swift Metaller,55,8435,1,1180,3795,1,295,389,72,12,52,24,10,0,52,31,10,12,1,4,23,4491,200,1708,1008,540,0,0,0,0,0,0,0,990,60,940,6500,911,400,757,49,707,20,935,3000,1914,10,0,0,0,0,4057,1
2755,C2_METALING,Solid Metaling,Solid Metaling,81,43000,1,2620,8055,1,319,409,69,28,58,30,49,17,60,5,10,12,0,0,20,131,300,384,672,480,0,0,0,0,0,0,0,7325,4000,1002,1000,998,500,7126,1000,7317,200,13103,5,7312,5000,0,0,0,0,4341,1
2756,C3_METALING,Metaling Ringleader,Metaling Ringleader,81,21500,1,2620,8055,1,319,409,69,28,58,30,49,17,60,5,10,12,0,0,20,131,300,384,672,480,0,0,0,0,0,0,0,7325,4000,1002,1000,998,500,7126,1000,7317,200,13103,5,7312,5000,0,0,0,0,4341,1
2757,C4_MERMAN,Furious Merman,Furious Merman,60,14700,1,1615,5190,1,229,292,62,8,45,37,30,19,55,10,10,12,1,7,61,13973,220,916,816,336,0,0,0,0,0,0,0,1054,1300,2317,2,568,400,720,40,995,35,1460,3,756,203,0,0,0,0,4199,1
2758,C5_MENBLATT,Elusive Menblatt,Elusive Menblatt,143,411000,1,20750,61575,3,996,1387,79,50,70,68,40,55,108,30,10,12,1,4,44,14229,145,472,1056,480,0,0,0,0,0,0,0,6557,2000,7168,1000,7163,2304,0,0,0,0,0,0,0,0,0,0,0,0,4593,1
2759,C1_MEDUSA,Swift Medusa,Swift Medusa,102,50225,1,5210,11715,1,796,1093,87,66,99,68,65,79,83,15,10,12,1,6,40,14229,180,1720,1320,360,0,0,0,0,0,0,0,1048,5335,1965,250,702,200,1973,20,722,250,1649,5,1007,3,0,0,0,0,4124,1
2760,C2_MARTIN,Solid Martin,Solid Martin,39,10560,1,775,2625,1,131,164,58,19,25,29,28,15,30,10,10,12,0,2,42,129,300,1480,480,480,0,0,0,0,0,0,0,1017,9000,1018,500,1251,10,2225,5,5009,1,601,10,2224,15,0,0,0,0,4046,1
2761,C3_MARIONETTE,Marionette Ringleader,Marionette Ringleader,90,35830,1,3965,15060,1,354,461,35,24,52,79,28,105,86,20,10,12,0,6,68,12693,300,1480,480,1056,0,0,0,0,0,0,0,1060,9000,2294,5,2605,1,699,100,1520,15,2407,1,5141,3,0,0,0,0,4113,1
2762,C4_MARIN,Furious Marin,Furious Marin,37,4935,1,705,2370,1,126,159,32,8,24,6,10,5,30,15,10,12,1,3,41,131,400,1872,672,480,0,0,0,0,0,0,0,910,3200,938,1500,700,100,601,40,510,75,529,350,5035,1,0,0,0,0,4196,1
2763,C5_MARDUK,Elusive Marduk,Elusive Marduk,73,14465,1,2125,6540,1,328,423,66,43,66,49,21,40,79,25,10,12,2,7,23,12437,300,1540,840,504,0,0,0,0,0,0,0,994,35,1045,4365,1608,10,2617,1,1614,3,691,100,642,20,0,0,0,0,4112,1
2764,C1_MANTIS,Swift Mantis,Swift Mantis,65,13595,1,1560,5010,1,299,388,90,0,55,33,24,5,46,15,10,12,1,4,22,12693,200,1528,660,432,0,0,0,0,0,0,0,993,110,1031,9000,911,1400,757,70,943,250,721,10,507,650,0,0,0,0,4079,1
2765,C2_MANDRAGORA,Solid Mandragora,Solid Mandragora,13,1560,1,240,540,4,44,53,13,2,12,3,5,5,10,5,10,12,1,3,62,132,1000,1768,768,576,0,0,0,0,0,0,0,993,50,905,9000,1405,30,511,350,601,300,706,3,1967,10,0,0,0,0,4030,1
2766,C3_MANANANGGAL,Manananggal Ringleader,Manananggal Ringleader,107,102255,1,7075,25380,1,950,1335,64,31,75,85,45,71,75,46,10,12,1,6,47,14229,100,280,720,360,0,0,0,0,0,0,0,6508,2000,6510,1000,7006,1000,913,1000,6511,1000,6509,1000,12700,100,0,0,0,0,4584,1
2767,C4_MAJORUROS,Furious Majoruros,Furious Majoruros,107,59005,1,9270,19800,1,1035,1443,111,25,112,75,65,55,86,49,10,12,2,2,43,13973,250,1100,960,780,0,0,0,0,0,0,0,941,4413,1361,4,6254,300,984,16,509,1850,2611,160,1000,250,0,0,0,0,4201,1
2768,C5_MAGNOLIA,Elusive Magnolia,Elusive Magnolia,53,9920,1,1155,3705,1,194,240,51,8,49,25,21,50,31,85,10,12,0,6,21,387,200,1054,504,432,0,0,0,0,0,0,0,7031,9000,910,800,508,10000,912,10,737,40,911,400,12127,5,0,0,0,0,4076,1
2769,C1_MAGMARING,Swift Magmaring,Swift Magmaring,110,65395,1,7605,17115,1,1062,1485,190,45,107,33,35,47,73,20,10,12,0,0,43,131,300,1472,384,288,0,0,0,0,0,0,0,7097,3000,757,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4432,1
2770,C2_LUNATIC,Solid Lunatic,Solid Lunatic,3,550,1,90,195,1,23,28,18,0,10,3,3,0,8,5,10,12,0,2,60,129,200,1456,456,336,0,0,0,0,0,0,0,705,6500,949,1000,512,10000,601,5000,515,10000,2262,1100,622,20,0,0,0,0,4006,1
2771,C3_LUNATIC,Lunatic Ringleader,Lunatic Ringleader,3,275,1,90,195,1,23,28,18,0,10,3,3,0,8,5,10,12,0,2,60,129,200,1456,456,336,0,0,0,0,0,0,0,705,6500,949,1000,2262,4,512,2000,601,600,515,1100,622,20,0,0,0,0,4006,1
2772,C4_LUDE,Furious Lude,Furious Lude,101,57870,1,5075,11400,2,468,603,90,53,97,49,55,82,83,55,10,12,0,1,29,14469,150,890,960,480,0,0,0,0,0,0,0,7225,3200,7220,5723,1059,1000,2282,10,757,10,12001,100,6246,300,0,0,0,0,4193,1
2773,C5_LUCIOLA_VESPA,Elusive Luciola Vespa,Elusive Luciola Vespa,109,62330,1,7365,16245,1,761,1044,59,55,88,89,55,32,143,59,10,12,1,4,24,30613,110,1000,864,432,0,0,0,0,0,0,0,2744,2,6224,1,15043,9000,518,300,992,160,526,200,943,3000,0,0,0,0,4445,1
2774,C1_LOLI_RURI,Swift Loli Ruri,Swift Loli Ruri,109,76400,1,8370,18825,2,1297,1836,53,44,111,50,47,79,95,79,10,12,2,6,87,14725,125,747,1632,576,0,0,0,0,0,0,0,7206,800,7219,3000,7214,5044,985,100,7019,1,2718,5,15038,100,0,0,0,0,4191,1
2775,C2_LIVE_PEACH_TREE,Solid Enchanted Peach Tree,Solid Enchanted Peach Tree,92,87770,1,4495,12930,7,504,673,109,40,76,52,55,40,92,50,10,12,1,3,42,8325,410,400,672,480,0,0,0,0,0,0,0,7164,4365,7939,100,526,1000,604,400,532,100,603,5,0,0,0,0,0,0,4217,1
2776,C3_LITTLE_PORING,Baby Poring Ringleader,Baby Poring Ringleader,1,200,1,90,150,1,14,17,2,5,6,1,1,0,6,5,10,12,0,3,21,131,400,1872,672,480,0,0,0,0,0,0,0,909,9000,1202,100,938,1000,512,5000,507,1000,512,500,507,1000,0,0,0,0,4545,100
2777,C4_LITTLE_FATUM,Furious Little Fatum,Furious Little Fatum,142,425500,1,24375,58500,1,787,1104,51,198,10,85,17,148,222,97,10,12,0,7,44,14469,150,432,300,432,0,0,0,0,0,0,0,6395,5000,7938,100,11519,100,2465,1,0,0,0,0,0,0,0,0,0,0,4511,1
2778,C5_LI_ME_MANG_RYANG,Elusive Jing Guai,Elusive Jing Guai,80,25935,1,2930,8970,1,329,424,110,37,61,22,33,35,74,20,10,12,1,6,62,14725,165,1120,576,420,0,0,0,0,0,0,0,7267,4500,7268,400,1501,10,1523,1,0,0,0,0,0,0,0,0,0,0,4265,1
2779,C1_LES,Swift Les,Swift Les,82,31080,1,3315,10170,1,429,572,123,30,63,20,35,25,62,30,10,12,1,3,82,4233,230,1728,720,576,0,0,0,0,0,0,0,7100,2000,511,1000,711,1000,905,2500,2270,1,521,500,510,50,0,0,0,0,0,0
2780,C2_LEIB_OLMAI,Solid Leib Olmai,Solid Leib Olmai,118,240010,1,9500,30960,1,1049,1478,127,31,72,35,80,35,77,27,10,12,2,2,22,13973,175,1260,230,192,0,0,0,0,0,0,0,948,4550,2289,8,740,120,518,500,2717,5,969,5,7053,800,0,0,0,0,4188,1
2781,C3_LEAF_CAT,Leaf Cat Ringleader,Leaf Cat Ringleader,64,13175,1,1560,5010,1,250,321,88,16,46,16,12,45,36,29,10,12,0,2,22,131,150,960,864,720,0,0,0,0,0,0,0,7198,4365,520,300,608,5,1023,1100,568,250,567,500,7298,5335,0,0,0,0,4195,1
2784,C1_KOBOLD_ARCHER,Swift Kobold Archer,Swift Kobold Archer,108,55265,1,6480,23580,9,938,1303,84,5,99,39,48,30,124,25,10,12,0,7,23,8325,200,1008,1008,384,0,0,0,0,0,0,0,912,250,999,60,1034,4850,5118,50,1763,2000,1711,5,756,79,0,0,0,0,4292,1
2785,C2_KOBOLD_1,Solid Kobold,Solid Kobold,107,104830,1,6820,15345,1,888,1225,103,25,109,76,61,53,98,30,10,12,1,7,44,12429,150,1028,528,360,0,0,0,0,0,0,0,999,100,1034,5335,912,700,757,25,1220,2,2104,5,0,0,0,0,0,0,4091,1
2786,C3_KNOCKER,Knocker Ringleader,Knocker Ringleader,126,219500,1,11990,33900,1,1069,1494,126,62,93,62,58,56,139,70,10,12,0,6,22,401,200,1548,384,288,0,0,0,0,0,0,0,997,30,1003,150,1040,5500,2286,1,6223,10,2124,3,1732,5,0,0,0,0,4434,1
2787,C4_KIND_OF_BEETLE,Furious Beetle King,Furious Beetle King,55,10305,1,1180,3795,1,218,273,79,8,53,61,10,0,50,0,10,12,0,4,22,4489,165,1247,768,576,0,0,0,0,0,0,0,7190,6500,7202,4500,928,1000,955,500,2102,1,0,0,0,0,0,0,0,0,4307,1
2788,C5_KASA,Elusive Kasa,Elusive Kasa,135,350640,1,18195,57810,2,1691,2414,104,70,111,74,65,78,162,55,10,12,2,0,63,14261,150,800,600,288,0,0,0,0,0,0,0,7097,3000,7122,2500,994,30,2680,1,2344,10,1730,10,1626,10,0,0,0,0,4431,1
2789,C1_KARAKASA,Swift Karakasa,Swift Karakasa,72,15460,1,2105,6450,1,302,385,93,29,66,73,33,20,64,60,10,12,1,0,60,129,155,1638,2016,576,0,0,0,0,0,0,0,7151,5000,7150,4268,1019,3200,7111,2200,912,4074,746,30,13012,5,0,0,0,0,4286,1
2790,C2_ISIS,Solid Isis,Solid Isis,59,20920,1,1395,4470,1,310,407,83,5,58,43,22,5,43,15,10,12,2,6,27,12693,200,1384,768,336,0,0,0,0,0,0,0,936,5335,2233,5,2603,1,733,150,732,20,954,1000,731,5,0,0,0,0,4116,1
2791,C3_ISILLA,Isilla Ringleader,Isilla Ringleader,124,131620,1,11230,23325,1,1027,1434,69,19,90,65,43,82,127,75,10,12,1,7,80,14469,300,768,360,432,0,0,0,0,0,0,0,7568,2500,2422,1,7563,1000,2610,10,2601,1,7563,100,2883,10,0,0,0,0,4412,1
2792,C4_INJUSTICE,Furious Injustice,Furious Injustice,95,39760,1,4720,14970,1,600,815,76,31,77,76,58,65,88,50,10,12,1,1,47,13973,400,770,720,336,0,0,0,0,0,0,0,999,300,7054,5335,7053,3500,2313,5,2316,2,660,2,1255,2,0,0,0,0,4268,1
2793,C5_INCREASE_SOIL,Elusive Mi Gao,Elusive Mi Gao,83,26675,1,3300,11460,1,500,675,112,39,67,23,41,49,94,30,10,12,1,0,62,145,445,106,1056,576,0,0,0,0,0,0,0,7264,4365,7004,2300,997,10,969,2,0,0,0,0,0,0,0,0,0,0,4231,1
